title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
"Burden of ischemic heart disease and its attributable risk factors in 204 countries and territories, 1990–2019","['Saeid Safiri', 'Nahid Karamzad', 'Kuljit Singh[...]', 'Ali-Asghar Kolahi']","Aims To report the prevalence, deaths, and disability-adjusted life years (DALYs) associated with ischemic heart disease (IHD) and its attributable risk factors in 204 countries and territories from 1990 to 2019, by age, sex, and socio-demographic index (SDI). Methods and results Ischemic heart disease was defined as acute myocardial infarction (MI) and chronic IHD (angina; asymptomatic IHD following MI). Cause of death ensemble modelling was used to produce fatality estimates. The prevalence of the non-fatal sequalae of IHD was estimated using DisMod MR 2.1. All estimates were presented as counts and age-standardized rates per 100 000 population. In 2019, IHD accounted for 197.2 million (177.7–219.5) prevalent cases, 9.1 million (8.4–9.7) deaths, and 182.0 million (170.2–193.5) DALYs worldwide. There were decreases in the global age-standardized prevalence rates of IHD [−4.6% (−5.7, −3.6)], deaths [−30.8% (−34.8, −27.2)], and DALYs [−28.6% (−33.3, −24.2)] from 1990 to 2019. In 2019, the global prevalence and death rates of IHD were higher among males across all age groups, while the death rate peaked in the oldest group for both sexes. A negative association was found between the age-standardized DALY rates and SDI. Globally, high systolic blood pressure (54.6%), high low-density lipoprotein cholesterol (46.6%), and smoking (23.9%) were the three largest contributors to the DALYs attributable to IHD. Conclusion Although the global age-standardized prevalence, death, and DALY rates all decreased. Prevention and control programmes should be implemented to reduce population exposure to risk factors, reduce the risk of IHD in high-risk populations, and provide appropriate care for communities.",Article,1, European Journal of Preventive Cardiology,7d ago,0,"
Request full-text",0,1.6,26
The LIFEwithIBD Intervention: Study Protocol for a Randomized Controlled Trial of a Face-to-Face Acceptance and Commitment Therapy and Compassion-Based Intervention Tailored to People With Inflammatory Bowel Disease,"['Inês A. Trindade', 'Joana Pereira', 'Ana Galhardo[...]', 'Cláudia Ferreira']","Background: There is ample evidence of the high mental health burden caused by Inflammatory Bowel Disease (IBD). Several constructs such as experiential avoidance, cognitive fusion, shame, and self-criticism have recently emerged as potential intervention targets to improve mental health in IBD. Psychotherapeutic models such as Acceptance and Commitment Therapy and compassion-based interventions are known to target these constructs. In this protocol, we aim to describe a two-arm Randomized Controlled Trial (RCT) testing the efficacy of an ACT and compassion-focused intervention named Living with Intention, Fullness, and Engagement with Inflammatory Bowel Disease (LIFEwithIBD) intervention + Treatment As Usual (TAU) vs. TAU in improving psychological distress, quality of life, work and social functioning, IBD symptom perception, illness-related shame, psychological flexibility, self-compassion, disease activity, inflammation biomarkers, and gut microbiota diversity. Methods: This trial is registered at ClinicalTrials.gov (Identifier: NCT03840707, date assigned 13/02/2019). The LIFEwithIBD intervention is an adaptation to the IBD population of the Mind programme for people with cancer, an acceptance, mindfulness, and compassion-based intervention designed to be delivered in a group format. The LIFEwithIBD intervention's structure and topics are presented in this protocol. Participants were recruited at the Gastroenterology Service of the Coimbra University Hospital between June and September 2019. Of the 355 patients screened, 61 participants were selected, randomly assigned to one of two conditions [experimental group (LIFEwithIBD + TAU) or control group (TAU)] and completed the ba
… Read more",Article,1, Frontiers in Psychiatry,,1,"
Download",0,4.2,66
Innovative Strategies and Challenges for the Prevention of Pathological Anxiety in Children and Adolescents,"['Ioannis Syros', 'Aggeliki Karantzali', 'Xenia Anastassiou-Hadjicharalambous']","The effects of pathological anxiety on public health have led to the realization that anxious children might experience significant limitations in their lives. Evidence-based cognitive-behavioral (CB) interventions are now being implemented in schools at a group level to combat anxiety.Childhood emotional health should be considered a national and global priority for an effective strategy promoting the prevention of mental health. The aim of this study is the description of novel data on the effectiveness of preventive interventions for anxious children, as well as the study of selective parameters that appear to affect treatment outcome.Furthermore, a brief review is cited regarding two empirically supported interventions, which include the Friends and Pyramid Club program and the Super Skills for Life program. Schools are considered suitable places for all types of prevention programs; they provide a familiar environment to a child, and by providing access to the prevention programs to many children, school programs could be the ideal way for anxious young individuals to practice and generalize their skills. Schools also offer an ideal space for collaboration between teachers and mental health professionals. Most programs have been effective in reducing anxiety, especially those based on the principles of CB, where the effects appear to be independent of the professional status of the leader (trained teacher or mental health professional). Friends and Pyramid Club interventions are well-established, multifaceted, and cost-effective programs, which include combinations of techniques (mostly behavioral activation, cognitive preparation, teaching social skills, and relaxation techniques). Super Skills for Life is a promising program,
… Read more",Article,,,,0,"
Download",0,0.8,20
"Epidemiology, prognosis and management of potassium disorders in Covid‐19","['Maryam Noori', 'Seyed Aria Nejadghaderi', 'Mark J M Sullman[...]', 'Saeid Safiri']","Coronavirus disease (Covid-19), caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), is currently the largest health crisis facing most countries. Several factors have been linked with a poor prognosis for this disease, including demographic factors, pre-existing comorbidities and laboratory parameters such as white blood cell count, D-dimer, C-reactive protein, albumin, lactate dehydrogenase, creatinine and electrolytes. Electrolyte abnormalities particularly potassium disorders are common among Covid-19 patients. Based on our pooled analysis, hypokalemia and hyperkalemia occur in 24.3% and 4.15% of Covid-19 patients, respectively. Potassium level deviation from the normal range may increase the chances of unfavorable outcomes and even death. Therefore, this article reviewed the epidemiology of potassium disorders and explained how hypokalemia and hyperkalemia are capable of deteriorating cardiac outcomes and the prognosis of Covid-19 for infected patients. The article finishes by highlighting some important considerations in the management of hypokalemia and hyperkalemia in these patients.",Article,1, Reviews in Medical Virology,Jun 6,0,"
Request full-text",1,1.6,32
"I will not comply because it is a hoax: Conspiracy beliefs, lockdown compliance, and the importance of psychological flexibility","['Marios Constantinou', 'Maria Karekla', 'Andrew T Gloster']","The COVID-19 pandemic has brought unprecedented situations (government lockdowns, quarantines, etc.) and stressors (a seemingly “phantom” virus that can be lurking anywhere) causing uncertainty for the future, uncontrollable and unpredictable situations. It appears that especially during times of uncertainty and high stress, conspiracy theories flourish and these can affect the way individuals behave, especially in response to governmental recommendations for social isolation and quarantine. Psychological flexibility, we hypothesized, may act as a protective factor in the relation between COVID-19 distress, conspiracy theory beliefs and consequent behaving. In this respect, the aim of this paper was to examine how conspiracy theory beliefs, COVID-19 distress, adherence behavior, and psychological flexibility interact. Participants were 1001 individuals (802 women; Mage=35.59years, SD= 10.07), who completed an online survey approximately one month after the first governmental measures of self-isolation and quarantine were enforced. Psychological flexibility was found to mediate the relation between conspiracy theory beliefs and compliance behavior. Further, being highly stressed appeared to increase the probability that a person will believe conspiracy theories, while such beliefs influenced whether a person would follow public health recommendations. Psychological flexibility appeared to be a protective factor at low and moderate distress levels. However, at high levels of COVID-19 distress, individuals prone to conspiracy theory beliefs would be less likely to conform to governmental public health recommendations irrespective of their psychological flexibility levels.",Article,1, Journal of Contextual Behavioral Science,,0,"
Request full-text",5,3.8,48
"How Athletes Understand the Impact of Sports on their Psychosocial Development, the Problems they face and the Support they Need: a Qualitative Research Analysis","['Maria Georgiou', 'Costas Constantinou', 'Manos Stefanakis', 'Efthimis Kioumourtzoglou']","There is evidence to suggest that athletes face multiple challenges during their career from injuries, to pressure from parents, competition, lack of support and so forth. A psychologist is important for helping the athlete overcome individual difficulties and succeed. This study is focusing on understanding the role of sports on athletes’ psychosocial development, the challenges they face and the psychological support they need from the athletes’ perspective. Through a qualitative research analysis, this study shows that a psychologist can have an overarching role and support not only the athlete but also the athletes’ environment such as the coach, parents and teachers. Reflecting this finding, an athlete-centred model is proposed.",Article,,,Apr 20,0,"
Request full-text",1,0.6,3
Psychosocial factors associated with the self- reported frequency of cell phone use while driving in Iran,"['Amir Hossein Kalantari', 'Seyedeh Monavar Yazdi', 'Tetiana Hill[...]', 'Mark J M Sullman']","Cell phone use while driving is a common contributing factor in thousands of road traffic injuries every year globally. Despite extensive research investigating the risks associated with cell phone use while driving, social media campaigns to raise public awareness and a number of laws banning phone use while driving, this behaviour remains prevalent throughout the world. The current study was conducted in Iran, where road traffic injuries are the leading causes of death and disability, and where drivers continue to use their cell phones, despite legislative bans restricting this behaviour. A total of 255 drivers in the city of Mashhad (male = 66.3%; mean age = 30.73 years; SD = 9.89) completed either an online or a paper-based survey assessing the self-reported frequency of using a cell phone while driving. Psychosocial factors contributing to cell phone use while driving and support for legislation restricting this behaviour, as well as the Big Five personality traits, were also measured. Overall, the results showed that almost 93% of drivers use their cell phones while driving at least once a week, with 32.5% reporting they always use their cell phones while driving. Ordinal logistic regression revealed that the presence of a child passenger, age, perceived benefits and risks of using cell phones while driving, as well as the perceived ability to drive safely while using a cell phone, were strongly associated with the frequency of cell phone use while driving. As for personality traits-extraversion, agreeableness and conscientiousness significantly predicted the frequency of cell phone use in this sample of Iranian drivers.",Article,1, PLoS ONE,,1,"
Download",0,2.2,69
Mental health responses to COVID-19 around the world,"['Miranda Oliff', 'Indira Primasari', 'Yulan Qing[...]', 'Irina Zrnić Novaković']","ABSTRACT Background: The mental health impact of the COVID-19 crisis may differ from previously studied stressful events in terms of psychological reactions, specific risk factors, and symptom severity across geographic regions worldwide.Objective: To assess the impact of COVID-19 on a wide range of mental health symptoms, to identify relevant risk factors, to identify the effect of COVID-19 country impact on mental health, and to evaluate regional differences in psychological responses to COVID-19 compared to other stressful events.Method: 7034 respondents (74% female) participated in the worldwide Global Psychotrauma Screen – Cross-Cultural responses to COVID-19 study (GPS-CCC), reporting on mental health symptoms related to COVID-19 (n = 1838) or other stressful events (n = 5196) from April to November 2020.Results: Events related to COVID-19 were associated with more mental health symptoms compared to other stressful events, especially symptoms of PTSD, anxiety, depression, insomnia, and dissociation. Lack of social support, psychiatric history, childhood trauma, additional stressful events in the past month, and low resilience predicted more mental health problems for COVID-19 and other stressful events. Higher COVID-19 country impact was associated with increased mental health impact of both COVID-19 and other stressful events. Analysis of differences across geographic regions revealed that in Latin America more mental health symptoms were reported for COVID-19 related events versus other stressful events, while the opposite pattern was seen in North America.Conclusions: The mental health impact of COVID-19-related stressors covers a wide range of symptoms and is more sever
… Read more",Article,1, European Journal of Psychotraumatology,,1,"
Download",5,15.5,208
Why friendships end: An evolutionary examination.,"['Menelaos Apostolou', 'Despoina Keramari']",,Article,1, Evolutionary Behavioral Sciences,,1,"
Download",0,4.8,160
Cross-cultural research,['Menelaos Apostolou'],"The current chapter aims to assess the importance of cross-cultural research for the field of evolutionary psychology. The disciple of evolutionary psychology is based on the premise that human behavior is generated by a collection of brain modules or adaptations that have evolved to produce fitness-increasing outcomes in the ancestral environment. Thus, understanding human behavior requires understanding the nature and function of these adaptations, which in turn, requires reconstructing the ancestral human condition. By identifying the typical patterns of life in contemporary pre-industrial societies, cross-cultural anthropological research constitutes a valid way to reconstruct the way of life of ancestral pre-industrial societies. Moreover, cross-cultural historical research could be used to reconstruct the way of life in the later period of human evolution. Furthermore, evolutionary psychology is based on the premise that adaptations are universal: Behavior arises from evolved mechanisms that most humans share. Thus, many evolutionary hypotheses require cross-cultural research in order to be tested. Finally, in the evolutionary psychological perspective, behavioral adaptations are not rigid mechanisms, but are responsive to environmental conditions. Accordingly, cross-cultural research is necessary for understanding the range of behaviors that these mechanisms can produce in different settings.",Chapter,,,May 7,0,"
Download",0,0.8,28
Strategies for Detecting Infidelity: An Explorative Analysis,"['Menelaos Apostolou', 'Maria Ioannidou']","People frequently adopt extra-pair mating strategies, which could be potentially harmful for their legitimate partners. In order to protect themselves from the costs of cheating, people need first to detect infidelity, and for this purpose, they employ specific infidelity-detection strategies. By using a combination of qualitative research methods, we identified 47 acts that people perform in order to detect their partners’ infidelity. Using quantitative methods, we classified these acts into six broader strategies for detecting infidelity. Participants indicated that they were more likely to employ the “Observe changes in her/his behavior,” followed by the “Ask and observe her/his reactions,” and the “Check where she/he is” strategies. Almost 58% of the participants indicated that they would use three or more strategies in order to detect their partners’ infidelity. We also found that higher scorers in Machiavellianism and psychopathy were more likely to employ the identified strategies than lower scorers. In addition, sex and age effects were found for most strategies.",Article,1, Evolutionary Psychological Science,May 19,0,"
Download",0,3.5,121
"Translocational belongings : intersectional dilemmas and social inequalities: by Floya Anthias, New York, Routledge, 2020, 215pp., £34.95 (paperback), ISBN: 978-1-138-30428-4 (hbk), ISBN: 978-1-138-30429-1 (pbk), ISBN: 978-0-203-73025-6 (ebk)",['Nicos Trimikliniotis'],"How do gender, class, ethnicity/race, migration and other dimensions of difference and inequality play out in the economic and political projects of neoliberal capitalist societies and as modes of dealing with their contradictions and crises? How do we develop an analysis of the production and reproduction of social relations of difference and inequality which moves beyond the focus on categories of difference and their intersections, and considers the processes by which they are made and unmade within broader systems of power in modern societies? How can social knowledge about difference and growing inequality inform the potential for social transformation and emancipation in contemporary capitalism? These are some of the challenging questions that underlie the ambitious task that Floya Anthias undertakes in her latest and long-awaited monograph. This tour de force considers key debates in sociological and social theory engaging with gender, ethnicity, racialisation, and class locations, borders and boundaries, difference and belongings. It transcends disciplinary boundaries speaking also to philosophy and political theory.",Article,1, Ethnic and Racial Studies,Jan 8,0,"
Request full-text",0,0.2,7
"«Ο “αναχωρητής” Μάνφρεντ και η “θεολογία” στα δράματα του Λόρδου Βύρωνα». Στο: Ιερά Μητρόπολις Κεφαλληνίας, Ν. Γ. Μοσχονάς (επιμ.), Αγάπης Αντίδωρον. Μνήμη Μητροπολίτου κυρού Γερασίμου Φωκά, Αργοστόλι: Ι.Μ.Κ., 2019, σσ. 647-664.",['Elias Toumasatos'],"Συγκριτική προσέγγιση της θεολογίας του Λόρδου Βύρωνα μέσα από τα θρησκευτικά του δράματα, με επίκεντρο τον «Μάνφρεντ» τον τυπικά ρομαντικό περιπλανώμενο ήρωα, στο πρότυπο του Φάουστ του Γκαίτε. Comparative approach on Byron's ""theology"" as deployed in his plays, especially ""Manfred"", a typical romantic wanderers, in the style of Goethe's Faust. (In Greek)",Article,,,Feb 13,0,"
Download",0,0.6,64
What Makes It Difficult to Start an Intimate Relationship: A Taxonomy of the Reasons,['Menelaos Apostolou'],"Within the context of an evolutionary theoretical framework, the current research attempted to study the reasons that cause difficulties in starting an intimate relationship in the Greek cultural context. In particular, using qualitative research methods (interviews and open-ended questionnaires), Study 1 (N = 205) identified 58 reasons that make it difficult for people to start an intimate relationship. Using an online sample of 1,095 Greek-speaking participants (N = 1,095), Study 2 classified these reasons in 12 factors. More than 80% of the participants indicated that they faced above moderate or severe difficulties in at least one factor, while about 40% faced difficulties in three or more factors. Significant gender and age effects were found across the different factors. Using second order principal components analysis, the 12 factors were classified in three broader domains of difficulties in starting a relationship.",Article,1, Europe's Journal of Psychology,May 31,1,"
Download",0,1.0,65
Challenges posed by COVID‐19 in cancer patients: A narrative review,"['Zainab Mohseni Afshar', 'Rezvan Hosseinzadeh', 'Mohammad Barary[...]', 'Arefeh Babazadeh']","A novel coronavirus, or severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), was identified as the causative agent of coronavirus disease 2019 (COVID-19). In early 2020, the World Health Organization declared COVID-19 the sixth public health emergency of international concern. The COVID-19 pandemic has substantially affected many groups within the general population, but particularly those with extant clinical conditions, such as having or being treated for cancer. Cancer patients are at a higher risk of developing severe COVID-19 since the malignancy and chemotherapy may negatively affect the immune system, and their immunocompromised condition also increases the risk of infection. Substantial international efforts are currently underway to develop specific methods for diagnosing and treating COVID-19. However, cancer patients’ risk profiles, management, and outcomes are not well understood. Thus, the main objective of this review is to discuss the relevant evidence to understand the prognosis of COVID-19 infections in cancer patients more clearly, as well as helping to improve the clinical management of these patients.",Article,1, Cancer Medicine,2d ago,0,"
Download",0,2.0,54
A Review on the Possible Pathophysiology of Potassium Abnormalities in COVID-19,"['Maryam Noori', 'Seyed Aria Nejadghaderi', 'Mark J M Sullman[...]', 'Saeid Safiri']","Coronavirus disease 2019 (COVID-19) is a catastrophic contagious disease caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Electrolyte disturbances are common complications of COVID-19. The present article examined the potential mechanisms of hypokalemia and hyperkalemia in patients suffering from COVID-19, in order to raise awareness of potassium disorders in SARS-CoV-2 infections. PubMed, Scopus, and Google Scholar were searched with keywords, such as ""COVID-19"", ""SARS-CoV-2"", ""2019-nCoV"", ""Hypokalemia"", ""Hyperkalemia"", ""Serum potassium"", and ""Etiology"", ""Pathophysiology"" up to April 20, 2021 without any search filters. We included articles that proposed potential mechanisms for potassium abnormalities in COVID-19 patients. Furthermore, we used backward and forward citation searching. Potassium abnormalities are considered to be important electrolyte disturbances, with reported incidences ranging from < 5% to > 50% in patients affected by SARS-CoV-2. Therefore, understanding the etiologies of potassium abnormalities could help to improve disease outcome. Utilization of ACE2 by SARS-CoV-2 in the renal cells, viral-induced tubular injury, and gastrointestinal abnormalities, such as anorexia, diarrhea, and vomiting may predispose COVID-19 patients to developing hypokalemia. Furthermore, depleted magnesium levels make hypokalemia refractory to treatments. In addition, hyperkalemia may occur because of reduced urinary output, as a consequence of renal failure. Changes in blood pH and medication-induced side-effects are other possible reasons for the deviation of potassium levels from the normal range. The etiology of potassium abnormalities in COVID-19 patie
… Read more",Article,1, Iranian Journal of Kidney Diseases,,0,"
Download",0,0.3,2
Mental Health and Well-Being During the First vs. Second COVID-19 Pandemic Lockdown in Cyprus,"['Danae Papageorgiou', 'Angelos P. Kassianos', 'Marios Constantinou[...]', 'Maria Karekla']","Introduction: Following the onset of the COVID-19 pandemic, most countries imposed strict governmental lockdowns. Research investigating the psychological impact of pandemic-induced lockdowns is accumulating, though to date no study has examined the psychological health and associated parameters of well-being in countries that underwent additional lockdowns as the pandemic continued into resurgence “waves.” Aim: The present study provides an overview of the psychological impact of COVID-19 across the two lockdowns in the Cypriot population. Methods: In total, 957 participants completed an online survey during the first lockdown, 134 of whom completed a similar survey again during the second lockdown. The outcomes assessed included stress, positive and negative affect, and well-being. Results: The results indicated no population-wide severe reactions in the participants. Repeated measures analyses showed similar mental health levels during both the first and the second lockdowns. Further inspection of participants’ scores indicated that, for all mental health variables, approximately half of the participants improved, while the other half deteriorated. Discussion: Perceived social support and psychological flexibility predicted most psychological outcomes during both lockdowns. Further research is necessary to understand the continuing effects of the pandemic and associated lockdowns on mental health.",Article,1, Swiss Journal of Psychology,Sep 30,0,"
Download",1,2.8,41
Conclusion: Centuries of Deviance,"['Ari Sitas', 'Wiebke Keim', 'Nicos Trimikliniotis[...]', 'Faisal Garba']",,Book,,,,0,"
Request full-text",0,,0
The role of social connection on the experience of COVID-19 related post-traumatic growth and stress,"['Marcela Matos', 'Kirsten Mcewan', 'Martin Kanovsky[...]', 'Paul Gilbert']","Background Historically social connection has been an important way through which humans have coped with large-scale threatening events. In the context of the COVID-19 pandemic, lockdowns have deprived people of major sources of social support and coping, with others representing threats. Hence, a major stressor during the pandemic has been a sense of social disconnection and loneliness. This study explores how people’s experience of compassion and feeling socially safe and connected, in contrast to feeling socially disconnected, lonely and fearful of compassion, effects the impact of perceived threat of COVID-19 on post-traumatic growth and post-traumatic stress. Methods Adult participants from the general population ( N = 4057) across 21 countries worldwide, completed self-report measures of social connection (compassion for self, from others, for others; social safeness), social disconnection (fears of compassion for self, from others, for others; loneliness), perceived threat of COVID-19, post-traumatic growth and traumatic stress. Results Perceived threat of COVID-19 predicted increased post-traumatic growth and traumatic stress. Social connection (compassion and social safeness) predicted higher post-traumatic growth and traumatic stress, whereas social disconnection (fears of compassion and loneliness) predicted increased traumatic symptoms only. Social connection heightened the impact of perceived threat of COVID-19 on post-traumatic growth, while social disconnection weakened this impact. Social disconnection magnified the impact of the perceived threat of COVID-19 on traumatic stress. These effects were consistent across all countries. Conclusions Social connection is key to how people
… Read more",Article,1, PLoS ONE,Dec 15,0,"
Download",0,8.4,135
Mental Health Status of Healthcare Workers during the COVID-19 Outbreak: An International Study,"['Christiana Nicolaou', 'Joanna Menikou', 'Demetris Lamnisos[...]', 'Andrew T Gloster']","Background: The COVID-19 pandemic is a massive health crisis that has exerted enormous physical and psychological pressure. Mental healthcare for healthcare workers (HCWs) should receive serious consideration. This study served to determine the mental-health outcomes of 1,556 HCWs from 45 countries who participated in the COVID-19 IMPACT project, and to examine the predictors of the outcomes during the first pandemic wave. Methods: Outcomes assessed were self-reported perceived stress, depression symptom, and sleep changes. The predictors examined included sociodemographic factors and perceived social support. Results: The results demonstrated that half of the HCWs had moderate levels of perceived stress and symptoms of depression. Half of the HCWs ( n = 800, 51.4%) had similar sleeping patterns since the pandemic started, and one in four slept more or slept less. HCWs reported less perceived stress and depression symptoms and higher levels of perceived social support than the general population who participated in the same project. Predictors associated with higher perceived stress and symptoms of depression among HCWs included female sex, not having children, living with parents, lower educational level, and lower social support. Discussion: The need for establishing ways to mitigate mental-health risks and adjusting psychological interventions and support for HCWs seems to be significant as the pandemic continues.",Article,1, Swiss Journal of Psychology,,0,"
Download",1,9.2,173
"Mental Health and Adherence to COVID-19 Protective Behaviors among Cancer Patients during the COVID-19 Pandemic: An International, Multinational Cross-Sectional Study","['Angelos P. Kassianos', 'Alexandros Georgiou', 'Maria Kyprianidou[...]', 'Dorottya Őri']","A population-based cross-sectional study was conducted during the first COVID-19 wave, to examine the impact of COVID-19 on mental health using an anonymous online survey, enrolling 9565 individuals in 78 countries. The current sub-study examined the impact of the pandemic and the associated lockdown measures on the mental health, and protective behaviors of cancer patients in comparison to non-cancer participants. Furthermore, 264 participants from 30 different countries reported being cancer patients. The median age was 51.5 years, 79.9% were female, and 28% had breast cancer. Cancer participants reported higher self-efficacy to follow recommended national guidelines regarding COVID-19 protective behaviors compared to non-cancer participants (p < 0.01). They were less stressed (p < 0.01), more psychologically flexible (p < 0.01), and had higher levels of positive affect compared to non-cancer participants. Amongst cancer participants, the majority (80.3%) reported COVID-19, not their cancer, as their priority during the first wave of the pandemic and females reported higher levels of stress compared to males. In conclusion, cancer participants appeared to have handled the unpredictable nature of the first wave of the pandemic efficiently, with a positive attitude towards an unknown and otherwise frightening situation. Larger, cancer population specific and longitudinal studies are warranted to ensure adequate medical and psychological care for cancer patients.",Article,1, Cancers,Dec 17,1,"
Download",0,5.2,137
The effect of sexual orientation on singlehood: Evidence from the Greek cultural context,['Menelaos Apostolou'],"The social stigma attached to same-sex attraction, along with the limited availability of same-sex outlets, are likely to cause difficulties to homosexual people in attracting intimate partners. Based on this reasoning, the current study aimed to test the hypothesis that homosexual people would be more likely to be involuntarily single, and would experience longer spells of singlehood than people of other sexual orientations. Evidence from a sample of 10,939 Greek-speaking participants, indicated that homosexual people were not less likely than people of other sexual orientations to be in a relationship than involuntarily single. However, homosexual people were considerably less likely to be married than people of other sexual orientations, with the effect being more pronounce for men than for women. In addition, male homosexuals experienced longer spells of singlehood than men of other sexual orientations, but no such effect was found for women.",Article,1, Personality and Individual Differences,,0,"
Request full-text",0,0.8,29
"Deviance, its alterities and its contemporary forms","['Ari Sitas', 'Nicos Trimikliniotis', 'Sumangala Damodaran[...]', 'Faisal Garba']",,Book,,,Dec 17,0,"
Request full-text",0,0.1,1
Atypical Employment Relationships: The Position in Cyprus,"['Nicos Trimikliniotis', 'Corinna Demetriou']",,Chapter,,,Sep 13,0,"
Request full-text",0,0.1,4
Primary and secondary psychopathic traits: The role of attachment and cognitive emotion regulation strategies,"['Melina Nicole Kyranides', 'Louiza Neofytou']","Insecure attachment has been linked with psychopathic traits however, the precise relationship between the avoidance and anxiety attachment dimensions and primary and secondary psychopathic traits needs further research. Furthermore, the use of cognitive emotion regulation strategies (CERS) in individuals with psycho-pathic traits has been increasing, however, little is known about the unique association of adaptive and mal-adaptive CERS in relation to primary and secondary psychopathic traits. This study aimed to explore the relationship between adult insecure attachment dimensions and CERS with both primary and secondary traits in a non-clinical sample of 338 adults ranging between 18 and 70 years of age (231 of which were females). Findings indicated that having an avoidant attachment, blaming others and positively reappraising situations contributed to the prediction of primary psychopathic traits, while putting into perspective was identified as a protective factor. In contrast, having an anxious attachment and catastrophizing arose as risk factors for secondary psychopathic traits. Findings highlight the need to evaluate psychopathic variants as heterogeneous constructs, as both attachment dimensions and CERS uniquely relate to primary and secondary psychopathic traits.",Article,1, Personality and Individual Differences,Oct 1,0,"
Request full-text",0,1.8,43
Two Poems,['Marilena Zackheos'],,Article,0, Prefix,,0,"
Request full-text",0,,0
A systematic literature review of observational studies of the bilateral association between diabetes and migraine,"['Marjan Hosseinpour', 'Farzad Maleki', 'Maliheh Khoramdad[...]', 'Saeid Safiri']","Background and aim To conduct a systematic literature review and synthesize data from all epidemiological studies investigating the association between diabetes and migraine in adults. Method and material Electronic databases, including Web of Science, PubMed and Scopus in addition to Google Scholar search engine were systematically searched up to Jun 2020 to identify studies reporting the diabetes-migraine association. Results A total of 15 studies were selected which were published from 2012 to 2019. Five out of 15 studies assessed the presence of migraine in diabetic subjects, while nine studies assessed the presence of diabetes in migraine subjects. The cohort study reported a hazard ratio for diabetes of 1.06 (95% confidence interval (CI): 0.91–1.24) for women with migraine with aura, 1.01 (95% CI: 0.89–1.16) for women without aura, and 1.13 (95% CI: 0.98–1.3) for women with a migraine history, compared with women with no history of migraine. Due to the high degree of heterogeneity, and the lack of statistical estimates of the association in several of the reviewed studies, meta-analysis of the available data was not possible. Conclusion This study is the first review to examine the association between diabetes and migraine. Further longitudinal studies are required to clarify the migraine-diabetes association. There is also a clear need for more studies with larger sample sizes and similar methodologies in order to provide necessary information to conduct a meta-analysis.",Literature Review,1, Diabetes and Metabolic Syndrome Clinical Research and Reviews,,0,"
Request full-text",3,2.2,37
Mobile phone applications use while driving in Ukraine: Self-reported frequencies and psychosocial factors underpinning this risky behaviour,"['Tetiana Hill', 'Amanda Stephens', 'Mark J M Sullman']","Despite the fact that mobile phones have been transformed over the last decade into information and communication hubs that are fundamental to modern life, there is little information on how this has impacted on mobile phone use while driving. The present study was conducted in Ukraine, where this risky behaviour remains a common driving practice, despite legislative bans. A total of 220 (male = 82%; mean age = 35.53; SD = 10.54) drivers completed an online survey assessing frequency of engaging in a range of mobile phone applications while driving. Four variables of the theory of planned behaviour (general attitude and intention towards phone use while driving, social norms towards mobile phone use, perceived behavioural control, the specific beliefs about being able to engage in distracting activities and drive safely), and type A behaviour pattern were also collected. The results showed that, during the last year, 65% of drivers had read a text message and 49% had written a text using mobile phone applications. Likewise, a substantial proportion of the sample reported using social media while driving, by checking (34%), sending or typing a post (25%) on social network applications. Hierarchical stepwise regressions showed that a positive attitude towards mobile phone use while driving and beliefs about being able to drive safely and write or read a text message were significantly associated with the mobile phone applications use while driving. No associations were found between the type A behaviour pattern and mobile phone applications use.",Article,1, PLoS ONE,Feb 18,1,"
Download",2,4.3,46
Is driver education contributing towards road safety? a systematic review of systematic reviews,"['Maryam Akbari', 'Kamran B Lankarani', 'Seyed Taghi Heydari[...]', 'Mark J M Sullman']","Background: There is a vast amount of literature on the effects of driver education. However, the evidence has become somewhat fragmented, making it challenging to understand driver education's effectiveness for improving road safety. The current study aimed to provide the efficacy of pre-LDE and post-LDE interventions aimed at improving the safety of drivers (includes crashes, injuries, or secondary outcomes). Methods: The following online databases were searched up to the 21st of February 2020: Web of Science (WOS), Scopus, PubMed, Cochrane library, and other relevant databases. Systematic reviews (SR) and meta-analyses were selected to investigate the efficacy of driving education in reducing crashes, injuries, or secondary outcomes. Two investigators independently conducted the data extraction and used the assessment of multiple systematic reviews (AMSTAR) tool to conduct a quality assessment of each SR identified. Results: Out of the 229 potential articles, seven SRs were eligible for the current overview of systematic reviews and meta-analyses. This overview showed that pre-and post-license education by people of all ages led to improvements in secondary outcomes, such as performance, self-perceived driving abilities, behind-the-wheel driving performance, and even a small decrease in traffic offenses. However, education was not effective in reducing crashes or injuries, either at the individual or community level. Conclusions: There was no evidence that driver education is an effective approach to reducing crashes or injuries. This negative result might be due to ineffective teaching methods. To improve road safety, it appears necessary to change the method or content of driving education since th
… Read more",Literature Review,1, Journal of Injury & Violence Research,Jan 28,1,"
Download",1,2.9,93
