title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Abstract 2786: Moyamoya Syndrome Associated With Graves' Disease: Report Of 16 Cases,"['Jun NI', 'Li-xin ZHOU', 'Yan-ping WEI[...]', 'Li-ying CUI']","Background and purpose Moyamoya disease is a cerebrovascular disorder characterized by bilateral progressive stenosis and occlusion of terminal portions of internal carotid artery (ICA) accompanying by typical net-like collateral vessels. Patients with both the characteristic moyamoya vasculopathy and the associated conditions are categorized as moyamoya syndrome. These conditions include sickle cell disease, neurofibromatosis type 1, Down’s disease, cranial therapeutic irradiation and other rare diseases. Moyamoya syndrome associated with Graves’ disease has been rarely reported and the underlying coexisting mechanism remains unclear. The aim of this study is to identify the clinical and radiological findings of the patients with simultaneous diagnosis of moyamoya syndrome and Graves’ disease. Possible mechanisms predisposing these individuals to ischemic accidents are discussed. Methods We retrospectively identified 12 patients in Peking Union Medical College Hospital and 4 patients in 307 hospital of PLA between May 2000 and December 2010. All patients were female and mean age (range) was 35.13±12.34 years (11-57 years). The patients were diagnosed with Graves’ disease in endocrinology clinic which meet the full diagnostic criteria and no atherosclerotic factor was found in them. Moyamoya vasculopathy was definitely or probably diagnosed by digital subtract angiography or magnetic resonance angiography. The clinical characteristics and prognosis, laboratory data, vascular radiological characteristics were all collected. Results Stenosis or occlusion of bilateral distal ICA and/or proximal anterior /middle cerebral arteries was found in 13 patients. Three patients had unilateral distal ICA
… Read more",Article,2012, Stroke,,0,"
Request full-text",0,,1
Abstract T MP54: High-resolution Magnetic Resonance Imaging of Intracranial Stenosis in Patients Younger Than 35 Years,"['Weihai Xu', 'Mingli Li', 'Shan Gao[...]', 'Li-Ying Cui']","Background: Using High-resolution magnetic resonance imaging(HRMRI), we aimed to investigate the etiology of intracranial stenosis in patients younger than 35 years. Methods: Fifty-four consecutive patients (mean age,29±6 years) with middle cerebral artery stenosis were evaluated by HRMRI. The morphology of artery lesions and clinical data were analyzed. Probable atherosclerotic plaques were diagnosed by the presence of eccentric wall thickening. Probable non-atherosclerotic lesions were diagnosed by the presence of concentric wall thickening and absence of plaques.On quantitative analysis, when constrictive remodeling can be identified by visual inspection, vessel shrinkage was defined. Results: Plaques were found in 32 (59%) patients, including 13 patients without any atherosclerosis risk factors. The patients with a plaque tended to be older (p=0.061), male (p=0.013), and more likely have atherosclerosis risk factors(59% vs. 23%, p=0.012), expansive artery remodeling (37.5% vs. 0,p<0.001), and infarctions (75% vs. 45%, p=0.044). The non-atherosclerotic lesions more often displayed vessel shrinkage (100% vs. 31%, p<0.001) and concentric wall enhancement (83% vs.13%, p<0.001). Conclusion: In this study, atherosclerosis accounted for a high percentage of intracranial artery stenosis in patients younger than 35 years when HRMRI was introduced into the diagnostic setting. Intracranial non-atherosclerotic stenosis has distinct vascular pathophysiology from atherosclerotic stenosis and is often free from stroke.",Article,2015, Stroke,,0,"
Request full-text",0,,1
"Independent Legal Representation is a Necessity for Victim-Survivors, Institute for Policy Research Blogg [online] https://blogs.bath.ac.uk/iprblog/2021/06/28/independent-legal-representation-is-a-necessity-for-victim-survivors/","['Tina Skinner', 'Olivia Clarke', 'Amelia Smith', 'Olivia Smith']","With only 1.6% of reported rapes resulting in charges or summons to court , and over 80% not even being reported to the police, on 18th June 2021 HM Government admitted that the criminal justice system is failing victim-survivors. Greatly increased requests for digital (e.g. phones) and third party (e.g. school or mental health records) evidence from victim-survivors after the R Vs Allan case in 2017, had intensified victim-survivor scrutiny and reduced police charging and court summons to their current low. With sexual offences causing immense distress and harm to those victimized, and victim-survivors not having the confidence with the criminal justice system due to aggressive questioning, leaving them feeling as if they are on trial, it is perhaps not so surprising that few victim-survivors report to the police. The criminal justice system is not only failing victim-survivors, it is harming many of them. In previous publications we called for independent legal representation for victim-survivors to reduce the trauma associated with needless scrutiny of victim-survivor’s personal lives. Independent legal representation aims to provide legal support, aid, and advice to complainants in order to prevent aggressive and inappropriate questioning, help victim-survivors with data consent forms and also aims to prevent further damage to victim-survivors’ mental health. Whilst we welcome HM Government’s pledge to consult on and pilot access to legal advice to rape victim-survivors, this delays rolling out this service across England and Wales when there has already been an evaluation of such a service in England, the system is already proposed in Scotland, and Ireland already has independent legal representation, as does much of Europe.",Article,2021,,Jul 1,0,"
Request full-text",0,0,17
References,['Michael Billig'],,Chapter,2019,,Jul 1,0,"
Request full-text",0,1,42
"More Examples, Less Theory: Historical Studies of Writing Psychology",['Michael Billig'],"Cambridge Core - Social Psychology - More Examples, Less Theory - by Michael Billig",Book,2019,,,0,"
Request full-text",6,5,61
Estudio introductorio.: La dialéctica del universalismo. La teoría social heterodoxa de Robert Fine,['Daniel Chernilo'],,Chapter,2021,,Jul 1,0,"
Request full-text",0,0,8
"Building researcher wellbeing into the research process, from funding bid to beyond project completion","['Tina Skinner', 'Jade Bloomfield-Utting', 'Sophie Geoghegan-Fittall[...]', 'Helen Taylor']","In this conference paper, we have come together as researchers/supervisors and victim-survivors and perpetrators of gender based violence, to talk candidly about our own experiences of secondary trauma due to research, and to develop a protocol (not one-size-fits-all) for moving forward ethically in this field. The authors have supported vulnerable people, campaigned for change, and/or researched gender-based violence (for example Bloomfield-Utting, 2018; Ballantyne, 2004; Skinner and Taylor, 2009; Smith and Skinner, 2017). Our research involves qualitative and quantitative work with victim-survivors (interviews, questionnaires, secondary data), support services (Sexual Assault Referral Centers, Rape Crisis, Independent Domestic Violence Advisors, Independent Sexual Violence Advisors), and criminal justice institutions (police, trial observations, probation).",Conference Paper,2021,,Jul 1,0,"
Download",0,0,14
Sobre la traducción,"['Rodrigo Cordero', 'Daniel Chernilo']",,Chapter,2021,,Jun 29,0,"
Request full-text",0,0,8
"Income, welfare, housing and the transition to higher order births in the UK","['Ann Berrington', 'Juliet Stone']","The UK shows relatively high levels of progression to higher order birth compared to the rest of Europe. It is often assumed that the means-tested benefits system has an indirect pronatalist effect for low-income families, but robust empirical evidence is lacking. We use household panel data from a large nationally representative study to examine the relationship between household income, receipt of welfare benefits, housing, and the probability of experiencing a second, third or fourth birth. Associations with income vary by parity and women’s age. High levels of child tax credit receipt are associated with an increased risk of third birth. Social housing shows a strong, positive association with third and fourth birth. Whilst demographic factors – particularly women’s age – remain the strongest predictor of parity progression, we provide new evidence to suggest that welfare receipt and housing circumstances contribute to explaining social polarisation in family size in the UK.",Article,2017,,Jun 23,1,"
Request full-text",3,1,6
The Low Income Gap: A New Indicator Based on a Minimum Income Standard,"['Donald Hirsch', 'Matt Padley', 'Juliet Stone', 'Laura Valadez-Martinez']","In many high-income countries, governments seek to ensure that households at least have sufficient incomes to afford basic essentials such as food and clothing, but also to help citizens reach socially acceptable living standards allowing full participation in society. Their success in doing so is commonly monitored in terms of how many citizens are below a poverty line set relative to median income, and by how far below it they fall (the ‘poverty gap’). Yet the threshold below which this gap starts to be measured is arbitrary, begging the question of what level of low income needs addressing. A more ambitious measure, presented in this paper, considers the extent to which people fall short of a benchmark representing a socially agreed minimum standard. This ‘low income gap’ can be used to represent the distance a society has to go to eliminate income that is undesirably low. The paper presents the indicator, its meaning and some recent trends in the United Kingdom, where the methodology behind the indicator has been pioneered. The results demonstrate that this empirically derived benchmark has the potential to be of value in other countries, in assessing whether they are making progress in reducing low income.",Article,2020, Social Indicators Research,,1,"
Download",4,8,148
Understanding third and fourth births in Britain: What role do increased immigration and multiple partnerships play?,"['Ann Berrington', 'Juliet Stone']","The proportion of UK families with three or more children is high in European perspective. Commentators often assume that high rates of progression to third, fourth and higher order births result from the higher fertility of women who migrated to the UK from regions of the world where large families are common. Less attention has focused on the role of serial partnering where repartnered couples cement their commitment with a ‘shared child’. This paper provides new empirical evidence as to the relative importance of increased international migration and increased experience of multiple partnerships in fostering higher order births among British women now aged 45+ who were born 1940-1969. We conclude that migration from high fertility regions, and the experience of multiple partnerships are both associated with progression to third and fourth birth. However, the likelihood of going on to have a third or fourth birth has remained similar across these birth cohorts for women who were born in the UK (to UK-born parents), and those who have only been married once, suggesting that additional factors encourage large families in the UK.",Article,2017,,,0,"
Request full-text",3,1,3
"“Dubai is a transit lounge”: Migration, temporariness and belonging among Pakistani middle-class migrants","['Gennaro Errichiello', 'Line Nyhagen']","This article discusses relationships between temporariness and belonging among Pakistani middle-class migrants in Dubai. We explore reasons that push them to move to Dubai and how their professional position and temporary status affect their sense of belonging. Based upon unstructured interviews with 20 Pakistanis, our findings show that temporariness is problematized, but not explicitly contested, by the participants, who all expressed a strong sense of belonging to Dubai despite their lack of citizenship rights. We suggest that these findings relate to the participants’ ability to draw upon socio-economic resources and networks to enable further transnational mobility.",Article,2021, Asian and Pacific migration journal: APMJ,Jun 23,1,"
Download",1,1,14
Short-term ethnography and women’s voices: insights from fieldwork with Roma communities,"['Cristian Tileaga', 'Ana S. Popoviciu', 'Jo Aldridge']","In this paper, we explore the potential of short-term ethnography in a collaborative and participatory research project on experiences with and perceptions of migration from fieldwork with Roma groups in north-western Transylvania. We discuss particularly the challenges we encountered in engaging Roma women in terms of existing cultural and gender norms evident in some Roma communities. We argue that, in the context of working with women in patriarchal communities, short-term ethnography offers researchers a unique opportunity to (a) find and take advantage of safe spaces in which to talk to women and (b) manage sensitively access and rapport. In this study, ethnography gave insights into alternative ways of engagement in the research process based on categorisations that emphasise alternative aspects of social identity (Roma ‘mothers’ vs. Roma ‘women’) as an effective means of breaking down some of the barriers to participation. Finally, we argue that short-term ethnography can be used successfully in collaborative and participatory research projects alongside traditional ethnographic work to explore the perspectives of mobile and vulnerable or marginalised groups including, but not limited to, patriarchal group contexts.",Article,2021, Journal of Ethnic and Migration Studies,Jun 21,0,"
Download",0,2,39
The end of ‘Welcome Culture’? How the Cologne assaults reframed Germany’s immigration discourse,"['Iris Wigger', 'Alexander Yendell', 'David Herbert']","Controversy over immigration and integration intensified in German news media following Chancellor Merkel’s response to the refugee crisis of 2015. Using multidimensional scaling of word associations in reporting across four national news publications in conjunction with key event, moral panic and framing theories, we argue that reporting of events at Cologne station on New Year’s Eve 2015–2016 reframed debate away from terror-related concerns and towards anxieties about the sexual predation of dark-skinned males, thus racializing immigration coverage and resonating with a long history of Orientalist stereotyping. We further identify an increased clustering of ‘race’, gender, religion, crowd-threat and national belonging terms in reporting on sexual harassment incidents following Cologne, suggesting an increased criminalization of immigration discourse. The article provides new empirically based insights into the dynamics of news media reporting on migrants in Germany and contributes to scholarly debates on media framing of migrants, sexuality and crime.",Article,2021, European Journal of Communication,Jun 18,1,"
Download",0,1,38
PHGDH Is Upregulated at Translational Level and Implicated in Platin-Resistant in Ovarian Cancer Cells,"['Fangfang Bi', 'Yuanyuan An', 'Tianshui Sun[...]', 'Qing Yang']","Background Platinum-based chemotherapy is the first line option for ovarian cancer. The development of resistance to such chemotherapy results in treatment failure, while the underlying mechanisms are poorly understood.Methods Clinical samples were collected from Shengjing Hospital of China Medical University. MTT assay was used to see the proliferation and chemoresistance of ovarian cancer cells. Transwell migration and Matrigel invasion assays was used to see the invasion ability of ovarian cancer cells. In addition, polysome profiling and tissue microarray and immunohistochemical staining were also used. The statistical significance of the difference was analyzed by ANOVA and post hoc Dunnett’s test.ResultsPHGDH is the first enzyme responsible for serine biosynthesis pathway. The current study demonstrated that PHGDH is upregulated in platin-resistant ovarian cancer cells and tissues at the protein level. Importantly, knockdown of PHGDH suppressed, while overexpression of PHGDH increased the survival upon cisplatin exposure, invasiveness and spheroid formation of ovarian cancer cells. The current study demonstrated that PHGDH translation was upregulated in platin-resistant ovarian cancer. In addition, our study provided evidence that LncRNA RMRP (RNA Component of Mitochondrial RNA Processing Endoribonuclease) was upregulated in platin-resistant ovarian cancer, which promoted enrichment of RNA binding protein DDX3X (DEAD-Box Helicase 3 X-Linked) on the PHGDH mRNA to promote its translation.Conclusion Collectively, the current study described that PHGDH was upregulated and conferred resistance of ovarian cancer cells to cisplatin, suggesting that cisplatin resistance could be overcome
… Read more",Article,2021, Frontiers in Oncology,Jun 12,1,"
Download",0,0,14
Village Song & Culture,['Michael Pickering'],,Book,2015,,Jun 7,0,"
Request full-text",3,1,4
"Mobilizing traditional music in the rural creative economy of Argyll and Bute, Scotland","['Simon McKerrell', 'Jasmine Hornabrook']","This paper examines the key issues that emerge in the understanding of traditional music as micro-enterprise in the rural creative economy of Argyll and Bute, Scotland. Using evidence from detailed ethnographic fieldwork, with musicians, festival organisers, tour operators, business owners and civil servants, this paper examines how issues such as geographical and social distance, internet connectivity, and cultural tourism are understood in relation to the musical life of Argyll and Bute. We advocate for greater ethnographic engagement with local communities in order to provide a more sophisticated, real-world understanding of rural cultural policy and the impact of current policies on local musicians. The paper therefore foregrounds ethnography as an important method in local, rural contexts such as Argyll and Bute, where typically, much of the creative economy is embedded in statistically invisible economic and cultural activity and portfolio employment.",Article,2021, Creative Industries Journal,Jun 4,1,"
Download",0,0,22
Reduced burnout and higher mindfulness in medical students after a self-care program during the COVID-19 pandemic,"['Denisse Zúñiga', 'Manuel Torres-Sahli', 'Pía Nitsche[...]', 'Marcela Bitran']","Background: Medical students experience high levels of psychological stress during clinical training. However, most medical curricula do not teach self-care skills. The COVID-19 pandemic has disrupted medical education causing increased distress among students. Aim: To report the implementation and impact of an eight-week multifaceted mindfulness-based self-care program on medical students’ distress and well-being during the COVID-19 pandemic. Material and Methods: One hundred twenty-three fourth-year medical students attended the program as part of a mandatory course from April to May 2020, during the rising phase of COVID-19 in Chile. They were evaluated using validated tests before and immediately after the program. The measures included burnout, dispositional mindfulness, perceived stress, traumatic stress reactions, general well-being, resilience, and stress coping strategies. Results: Burnout prevalence decreased from 48% to 24%, whereas students with high dispositional mindfulness increased from 25% to 44%. Burnout reduction was mostly due to decreased emotional exhaustion. Additionally, students reported lower levels of stress, self-blaming, and traumatic stress reactions alongside an increased use of active coping strategies and resilience levels after the program. Conclusions: A formal educational intervention, teaching self-awareness and self-regulation skills can help reduce medical students’ distress and promote their well-being even amidst a pandemic.",Article,2021, Revista medica de Chile,Jun 1,1,"
Download",0,0,16
Probation and Privatisation,['Philip Bean'],"Privatisation was introduced into the probation service on the 1st June 2014 whereby work with medium and low risk offenders went to a number of private and voluntary bodies, work with high risk offenders remained with the State. The National Probation Service (NPS) covered State work whilst the 35 existing Probation Trusts were replaced by 21 Community Rehabilitation Companies (CRCs). Staff were allocated to either side of the divide but all remained as probation officers. The effect was that the existing probation service lost control of all but 30,000 of the most high risk cases, with the other 220,000 low to medium risk offenders being farmed out to private firms. Privatisation was justified as the only available way of achieving important policy objectives of extending post release supervision to offenders on short sentences, a group who are the most prolific offenders with high reconviction rates yet who receive no statutory support. This book describes the process by which the probation service became privatised, assessing its impact on the probation service itself, and on the criminal justice system generally. It considers both the justifications for privatisation, as well as the criticisms of it, and asks to what extent the probation service can survive such changes, and what future it has as a service dedicated to the welfare of offenders. It demonstrates how the privatisation of probation can be seen as a trend away from traditional public service in criminal justice towards an emphasis on efficiency and cost effectiveness. This book is essential reading for criminology students engaged with criminal justice, social policy, probation, punishment and working with offenders. It will also be key reading for practitioners and po
… Read more",Book,2018,,May 31,0,"
Request full-text",3,1,24
"Audience Engagement with COVID-19 News: The Impact of Lockdown and Live Coverage, and the Role of Polarization","['Sabina In Mihelj', 'Katherine Kondor', 'Václav Štětka']","Existing research on media and the COVID-19 pandemic is largely based on quantitative data, focused on digital media, limited to single-country studies, and often West-centred. As such, it has limited capacity to provide a holistic account of the causes and consequences of audience engagement with COVID-19 news, or to consider the impact of systemic political and media factors. To compensate for that, we examine a large set of qualitative interviews and media diaries collected in four eastern European countries during the first wave of the pandemic. We show that changes in news consumption—including the resurgence of television and decline of print consumption—were not driven solely by audience demand for up-to-date information, but also by practical constrains of home-bound life in lockdown, and the introduction of live briefings. Our findings underscore disruption and uncertainty as key elements of audience experiences and highlight the markedly privatized and depoliticized nature of public debate in the early phase of the pandemic. We argue that the pandemic was an unpredictable, open-ended, and exhausting media event with high potential for divisiveness and polarization, especially in contexts marked by low levels of media freedom, declining democratic standards, and elite-led politicization of the crisis.",Article,2021, Journalism Studies,May 28,0,"
Download",3,3,49
Barbara Wootton and the Legacy of a Pioneering Public Criminologist,['Philip Bean'],,Book,2020,,May 25,0,"
Request full-text",0,0,9
Rhetorical uses of precise numbers and semi-magical round numbers in political discourse about COVID-19: Examples from the government of the United Kingdom,['Michael Billig'],"This paper examines how the British government has used statistics about COVID-19 for political ends. A distinction is made between precise and round numbers. Historically, using round numbers to estimate the spread of disease gave way in the 19th century to the sort precise, but not necessarily accurate, statistics that are now being used to record COVID-19. However, round numbers have continued to exert rhetorical, ‘semi-magical’ power by simultaneously conveying both quantity and quality. This is demonstrated in examples from the British government’s claims about COVID-19. The paper illustrates how senior members of the UK government use ‘good’ round numbers to frame their COVID-19 goals and to announce apparent achievements. These round numbers can provide political incentives to manipulate the production of precise number; again examples from the UK government are given.",Article,2021, Discourse and Society,May 17,0,"
Download",0,5,84
How emotions are made to do things: An introduction,"['Ann Weatherall', 'Jessica Sarah Robles']",,Chapter,2021,,May 17,0,"
Request full-text",0,1,38
Chapter 2.1. Using objects and technologies in the immediate environment as resources for managing affect displays in troubles talk,"['Jessica Sarah Robles', 'Stephen Didomenico', 'Joshua Raclaw']",,Chapter,2021,,,0,"
Request full-text",0,0,11
"Structure, Agency, and Pedagogy in Children’s Media Culture","['David Buckingham', 'Julian Sefton-Green']",,Chapter,2004,,May 15,0,"
Request full-text",0,0,16
Navigating High-choice European Political Information Environments: A Comparative Analysis of News User Profiles and Political Knowledge,"['Laia Castro', 'Jesper Strömbäck', 'Frank Esser[...]', 'Yannis Theocharis']","The transition from low- to high-choice media environments has had far-reaching implications for citizens’ media use and its relationship with political knowledge. However, there is still a lack of comparative research on how citizens combine the usage of different media and how that is related to political knowledge. To fill this void, we use a unique cross-national survey about the online and offline media use habits of more than 28,000 individuals in 17 European countries. Our aim is to (i) profile different types of news consumers and (ii) understand how each user profile is linked to political knowledge acquisition. Our results show that five user profiles – news minimalists, social media news users, traditionalists, online news seekers, and hyper news consumers – can be identified, although the prevalence of these profiles varies across countries. Findings further show that both traditional and online-based news diets are correlated with higher political knowledge. However, online-based news use is more widespread in Southern Europe, where it is associated with lower levels of political knowledge than in Northern Europe. By focusing on news audiences, this study provides a comprehensive and fine-grained analysis of how contemporary European political information environments perform and contribute to an informed citizenry.",Article,2021, The International Journal of Press/Politics,May 14,1,"
Download",1,11,191
Media diversity and the analysis of qualitative variation,"['David Deacon', 'James Stanyer']","Diversity is recognised as a significant criterion for appraising the democratic performance of media systems. This article begins by considering key conceptual debates that help differentiate types and levels of diversity. It then addresses a core methodological challenge in measuring diversity: how do we model statistical variation and difference when many measures of source and content diversity only attain the nominal level of measurement? We identify a range of obscure statistical indices developed in other fields that measure the strength of ‘qualitative variation’. Using original data, we compare the performance of five diversity indices and, on this basis, propose the creation of a more effective diversity average measure. The article concludes by outlining innovative strategies for drawing statistical inferences from these measures, using bootstrapping and permutation testing resampling. All statistical procedures are supported by a unique online resource developed for this article.",Article,2021, Communication and the Public,May 12,1,"
Download",0,0,24
Tolerance through Indifference: Autoreactive B Cells to the Nuclear Antigen La Show No Evidence of Tolerance in a Transgenic Model,"['Brett D Aplin', 'Catherine L Keech', 'Andrea L de Kauwe[...]', 'James McCluskey']","Systemic autoimmune diseases are characterized by the production of high titer autoantibodies specific for ubiquitous nuclear self-Ags such as DNA, Sm, and La (SS-B), so the normal mechanisms of B cell tolerance to disease-associated nuclear Ags have been of great interest. Mechanisms of B cell tolerance include deletion, anergy, developmental arrest, receptor editing, and B cell differentiation to the B-1 subtype. However, recent studies in our laboratory have suggested that B cell tolerance to the nuclear autoantigen La is limited in normal mice, and tolerance may reside primarily in the T cell compartment. To test this hypothesis, we created Ig transgenic mice expressing the IgM H chain from an mAb specific for a xenogeneic epitope within human La (hLa). These mice were bred with hLa-transgenic mice that constitutively express hLa in a manner comparable to endogenous mouse La. Between 5-15% of transgenic B cells developing in the absence of hLa were specific for hLa, and these cells were neither depleted nor developmentally arrested in the presence of endogenous hLa expression. Instead, these autoreactive B cells matured normally and differentiated into Ab-forming cells, capable of secreting high titer autoantibody. Additionally, the life span of autoreactive hLa-specific B cells was not reduced, and they were phenotypically and functionally indistinguishable from naive nonautoreactive hLa-specific B cells developing in the absence of hLa. Together these data suggest a lack of intrinsic B cell tolerance involving any known mechanisms indicating that these autoreactive B cells are indifferent to their autoantigen.",Article,2004, The Journal of Immunology,May 11,1,"
Download",31,15,18
"A critical evaluation of enzyme immunoassays for detection of antinuclear autoantibodies of defined specificities: I. Precision, sensitivity, and specificity","['Eng M Tan', 'Josef S. Smolen', 'J. S. McDougal[...]', 'James A. Koziol']","Objective To determine the performance characteristics of enzyme‐based immunoassay (EIA) kits for the detection of antinuclear and other autoantibodies of defined specificities. Methods Nine manufacturers of EIA kits to detect antibodies of defined specificities participated in a study in which they received coded sera from the Centers for Disease Control and Prevention. These coded sera contained different dilutions of antibody of one specificity mixed with sera containing antibodies of other specificities. The manufacturers were asked to use their standard technology to determine antibody content and send the data to a committee of the International Union of Immunological Societies for analysis. The data were analyzed for sensitivity and specificity in the detection of anti–double‐stranded DNA (anti‐dsDNA), anti–single‐stranded DNA, antihistone, anti‐Sm, anti–U1 RNP, anti‐SSA/Ro, anti‐SSB/La, anti–Scl‐70 (DNA topoisomerase I), anticentromere, and anti–Jo‐1 antibodies. In addition, replicate samples were included in the coded sera to evaluate the precision of each EIA method. Results Lack of sensitivity and specificity was most evident in the anti‐dsDNA and anti‐Sm kits, although 2 kits for anti‐dsDNA achieved acceptable sensitivity and specificity. Generally, anti‐SSA/Ro, anti‐SSB/La, anti–Scl‐70, anticentromere, and anti–Jo‐1 kits performed well. Many false‐positive results were obtained with a multiple myeloma serum containing cryoprecipitates, but multiple myeloma sera without cryoprecipitates presented no problem in the EIA system. Precision, based on evaluation of replicate samples, varied from very good to poor. Conclusion No single manufacturer was clearly superior to others in term
… Read more",Article,1999, Arthritis & Rheumatology,,1,"
Download",110,55,13
A critical evaluation of enzyme immunoassay kits for detection of antinuclear autoantibodies of defined specificities. II. Potential for quantitation of antibody content,"['Eng M Tan', 'Josef S Smolen', 'J Steven McDougal[...]', 'James A Koziol']","To analyze the performance of different commercial enzyme immunoassay (EIA) kits for measuring antibody levels of antinuclear antibodies (ANA) specific for double stranded (ds) DNA, SSB/La, Sm, and Scl-70. Twenty companies that were known major purveyors of EIA kits for detection of ANA were approached to determine their interest and willingness to participate in this study. The manufacturers were advised that they would be sent coded sera containing mixtures of the Arthritis Foundation/Centers for Disease Control reference reagents, and that they were to use their own test kits to analyze the antibody specificities of these sera and to report the data, in optical density (OD) units, or their equivalent. The analysts were blinded to the concentration of the antibodies and the specificities. Initially, 11 manufacturers out of 20 agreed to participate, but 2 subsequently withdrew. The commercial EIA kits have the potential of being able to quantitate specific autoantibody content to ds-DNA, SSB/La, Sm, and Scl-70. However, certain deficiencies in these kits were also detected, the most obvious being lack of uniformly good performance, with kits of certain manufacturers showing exceptional accuracy in 3 out of 4 of their antibody-specific kits and poor accuracy for a 4th kit. It is important for clinicians to appreciate that there is marked inter-manufacturer variation in the performance of EIA kits used as an aid in the diagnosis of systemic rheumatic diseases. Manufacturers need to exercise constant surveillance of kit performance and to provide assurance that such is being done. Improved EIA kits would lend themselves to reliable quantitation of antibody levels in human sera and help to determine whether serial measurement of antibody levels might b
… Read more",Article,2002, The Journal of Rheumatology,May 11,0,"
Request full-text",53,26,20
Range of antinuclear antibodies in “healthy” individuals,"['Eng M Tan', 'T. E. W. Feltkamp', 'J S Smolen[...]', 'JA Koziol']","To determine the range of antinuclear antibodies (ANA) in ""healthy"" individuals compared with that in patients with systemic lupus erythematosus (SLE), systemic sclerosis (SSc; scleroderma), Sjögren's syndrome (SS), rheumatoid arthritis (RA), or soft tissue rheumatism (STR). Fifteen international laboratories experienced in performing tests for ANA by indirect immunofluorescence participated in analyzing coded sera from healthy individuals and from patients in the 5 different disease groups described above. Except for the stipulation that HEp-2 cells should be used as substrate, each laboratory used its own in-house methodology so that the data might be expected to reflect the output of a cross-section of worldwide ANA reference laboratories. The sera were analyzed at 4 dilutions: 1:40, 1:80, 1:160, and 1:320. In healthy individuals, the frequency of ANA did not differ significantly across the 4 age subgroups spanning 20-60 years of age. This putatively normal population was ANA positive in 31.7% of individuals at 1:40 serum dilution, 13.3% at 1:80, 5.0% at 1:160, and 3.3% at 1:320. In comparison with the findings among the disease groups, a low cutoff point at 1:40 serum dilution (high sensitivity, low specificity) could have diagnostic value, since it would classify virtually all patients with SLE, SSc, or SS as ANA positive. Conversely, a high positive cutoff at 1:160 serum dilution (high specificity, low sensitivity) would be useful to confirm the presence of disease in only a portion of cases, but would be likely to exclude 95% of normal individuals. It is recommended that laboratories performing immunofluorescent ANA tests should report results at both the 1:40 and 1:160 dilutions, and should supply information on the percen
… Read more",Article,1997, Arthritis & Rheumatology,,0,"
Request full-text",586,293,307
"Cutting Edge Diagnostics in Rheumatology: The Role of Patients, Clinicians, and Laboratory Scientists in Optimizing the Use of Autoimmune Serology","['Allan Wiik', 'Thomas Gordon', 'Arthur F Kavanaugh[...]', 'Marvin Fritzler']",,Literature Review,2004, Arthritis & Rheumatology,,0,"
Request full-text",86,43,120
The politics of belonging in the Indigenous North,['Michael Skey'],,Chapter,2018,,May 10,0,"
Download",0,0,7
The Politics of Multiculturalism: Race and Racism in Contemporary Britain – By Ben Pitcher,['Michael Skey'],,Article,2011, British Journal of Sociology,,0,"
Download",0,0,39
“It is their job to make sure that the long-term vision for the show … stays intact”: Using insights from the television format industry to rethink the concept of media events,['Michael Skey'],"The concept of media events continues to generate widespread debate among scholars around the globe. Studies that have challenged the concept’s functionalist foundations have undoubtedly sharpened our thinking. Conversely, approaches that have sought to expand the concept tend to confuse rather than clarify. In this paper, we argue that events that are planned, anticipated, and involve external organizations in their design demand a specific set of analytical tools. Furthermore, we draw a further distinction between one-off events and those that are cyclical in nature, with the latter being theorized using insights from studies of the television format industry. This approach not only focuses much needed attention on the production side of media events but also on the struggles between different interest groups (rights-holders, event hosts, media producers). We illustrate our arguments by drawing upon ethnographic material from the 2014 Eurovision Song Contest.",Article,2020, Communications,,0,"
Download",0,0,16
Inequities in Children's Reading Skills: The Role of Home Reading and Preschool Attendance,"['Sharon Goldfeld', 'Margarita Moreno-Betancur', 'Shuaijun Guo[...]', ""Meredith O'Connor""]","Objective : Children from socioeconomically disadvantaged backgrounds have poorer learning outcomes. These inequities are a significant public health issue, tracking forward to adverse health outcomes in adulthood. We examined the potential to reduce socioeconomic gaps in children's reading skills through increasing home reading and preschool attendance amongst disadvantaged children. Methods : We drew on data from the nationally representative birth cohort of the Longitudinal Study of Australian Children (N=5107) to examine the impact of socioeconomic disadvantage (0-1 year) on children's reading skills (8-9 years). An interventional effects approach was applied to estimate the extent to which improving the levels of home reading (2-5 years) and preschool attendance (4-5 years) of socioeconomically disadvantaged children to be commensurate with their advantaged peers, could potentially reduce socioeconomic gaps in children's reading skills. Results : Socioeconomically disadvantaged children had a higher risk of poor reading outcomes compared to more advantaged peers: absolute risk difference=20% (95% CI: 16.0% to 24.2%). Results suggest that improving disadvantaged children's home reading and preschool attendance to the level of their advantaged peers could eliminate 6.5% and 2.1% of socioeconomic gaps in reading skills, respectively. However, large socioeconomic gaps would remain, with disadvantaged children maintaining an 18.3% (95% CI: 14.0% to 22.7%) higher risk of poor reading outcomes in absolute terms. Conclusions : There are clear socioeconomic disparities in children's reading skills by late childhood. Findings suggest that interventions that improve home reading and preschool atte
… Read more",Article,2021, Academic Pediatrics,May 2,0,"
Request full-text",0,1,36
10. Equality and Welfare Reform in Blair's Britain,['Ruth Lister'],,Chapter,2001,,May 1,0,"
Request full-text",1,1,8
Mental Disorder and Legal Control,['Philip Bean'],,Book,1986,,Apr 29,0,"
Request full-text",35,17,2
