title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Socioeconomic position and body composition in childhood in high- and middle-income countries: a systematic review and narrative synthesis,"['Charis Bridger Staatz', 'Yvonne Kelly', 'Rebecca E Lacey[...]', 'Rebecca Hardy']","Background The relation between socioeconomic position (SEP) and obesity measured by body mass index (BMI), a measure of weight for height, has been extensively reviewed in children, showing consistent associations between disadvantaged SEP and higher BMI in high-income countries (HICs) and lower BMI in middle-income countries (MICs). Fat mass (FM), a more accurate measure of adiposity, and fat-free mass (FFM) are not captured by BMI, but have been shown to track from childhood to adulthood, and be important for cardiovascular health and functional outcomes in later life. It is not clear whether body composition is associated with SEP. We systematically reviewed the association between SEP and body composition in childhood. Methods A systematic review was carried out following PRISMA guidelines. The protocol was pre-registered with PROSPERO (CRD42019119937). Original studies in the English language, which examined the association between SEP and body composition in childhood, were included. An electronic search of three databases was conducted. Two independent reviewers carried out screening, data extraction and quality assessment. Due to heterogeneity in results, a narrative synthesis was conducted. Heterogeneity in findings according to SEP, sex, body composition measure and country income level was investigated. Results 50 papers were included, the majority from HICs. No papers were from low-income countries. Disadvantage in childhood was associated with greater FM and lower FFM in HICs, but with lower FM and lower FFM in MICs. When measures of FFM indexed to height were used there was no evidence of associations with SEP. In HICs, more studies reported associations between disadvant
… Read more",Literature Review,1 , International Journal of Obesity,Jul 29,1,"
Download",1,1,21
Life course socioeconomic position and body composition in adulthood: a systematic review and narrative synthesis,"['Charis Bridger Staatz', 'Yvonne Kelly', 'Rebecca E Lacey[...]', 'Rebecca Hardy']","Multiple systematic reviews have investigated the relation between socioeconomic position (SEP) and body mass index (BMI) throughout the life course. However, BMI does not capture quantity and distribution of fat and muscle, which are better indicators of obesity than BMI, and have been independently linked to adverse health outcomes. Less is known about the relation between SEP and body composition, and the literature has not been reviewed. We therefore systematically reviewed the literature on the association between life course SEP and body composition in adulthood. A protocol was registered on PROSPERO (CRD42019119937), and the review followed PRISMA guidelines. An electronic search of three databases (MEDLINE, Embase Classic + Embase and SPORTDiscus) was conducted. Original studies in the English language were included that examine the association between any recognised measure of SEP at any age and body composition (fat mass, fat-free mass, ratio and distribution) in adulthood, measured using a direct technique, i.e., not an anthropometric measure. A narrative synthesis was conducted. A total of 47 papers were included in the final review, none were from low-income countries (LICs). Greater advantage in childhood and adulthood was associated with lower fat levels in high-income countries (HICs). Associations in the opposite direction were found exclusively in middle-income countries (MICs). No studies in MICs reported associations for childhood SEP. For measures of lean mass, the majority of papers reported no association, or greater advantage in adulthood associated with higher lean mass, with little variation between HICs and MICs. Associations in HICs are more oft
… Read more",Literature Review,1 , International Journal of Obesity,,1,"
Download",2,2,26
Risk factors for long COVID: analyses of 10 longitudinal studies and electronic health records in the UK,"['Ellen Jo Thompson', 'Dylan M. Williams', 'Alex J Walker[...]', 'Claire Steves']","Background The impact of long COVID is considerable, but risk factors are poorly characterised. We analysed symptom duration and risk factor from 10 longitudinal study (LS) samples and electronic healthcare records (EHR). Methods Samples: 6907 adults self-reporting COVID-19 infection from 48,901 participants in the UK LS, and 3,327 adults with COVID-19, were assigned a long COVID code from 1,199,812 individuals in primary care EHR. Outcomes for LS included symptom duration lasting 4+ weeks (long COVID) and 12+ weeks. Association with of age, sex, ethnicity, socioeconomic factors, smoking, general and mental health, overweight/obesity, diabetes, hypertension, hypercholesterolaemia, and asthma was assessed. Results In LS, symptoms impacted normal functioning for 12+ weeks in 1.2% (mean age 20 years) to 4.8% (mean age 63 y) of COVID-19 cases. Between 7.8% (mean age 28 y) and 17% (mean age 58 y) reported any symptoms for 12+ weeks, and greater proportions for 4+ weeks. Age was associated with a linear increased risk in long COVID between 20 and 70 years. Being female (LS: OR=1.49; 95%CI:1.24-1.79; EHR: OR=1.51 [1.41-1.61]), having poor pre-pandemic mental health (LS: OR=1.46 [1.17-1.83]; EHR: OR=1.57 [1.47-1.68]) and poor general health (LS: OR=1.62 [1.25-2.09]; EHR: OR=1.26; [1.18-1.35]) were associated with higher risk of long COVID. Individuals with asthma (LS: OR=1.32 [1.07-1.62]; EHR: OR=1.56 [1.46-1.67]), and overweight or obesity (LS: OR=1.25 [1.01-1.55]; EHR: OR=1.31 [1.21-1.42]) also had higher risk. Non-white ethnic minority groups had lower risk (LS: OR=0.32 [0.22-0.47]), a finding consistent in EHR. . Few participants had been hospitalised (0.8-5.2%). Conclusion Long COVID is
… Read more",Preprint,,,Jun 28,1,"
Download",8,7,94
Exploring daily time-use patterns: ATUS-X data extractor and online diary visualization tool,"['Kamila Kolpashnikova', 'Sarah Flood', 'Oriel Sullivan[...]', 'Jonathan Gershuny']","Time-use data can often be perceived as inaccessible by non-specialists due to their unique format. This article introduces the ATUS-X diary visualization tool that aims to address the accessibility issue and expand the user base of time-use data by providing users with opportunity to quickly visualize their own subsamples of the American Time Use Survey Data Extractor (ATUS-X). Complementing the ATUS-X, the online tool provides an easy point-and-click interface, making data exploration readily accessible in a visual form. The tool can benefit a wider academic audience, policy-makers, non-academic researchers, and journalists by removing accessibility barriers to time use diaries.",Article,1 , PLoS ONE,Jun 19,1,"
Download",1,5,90
Mental Health Around the Transition to First Birth: Does Medically Assisted Reproduction Matter?,"['Marco Tosi', 'Alice Goisis']","Previous research has shown that childbearing is associated with short-term improvements in women's subjective well-being but that these effects depend on the timing and quantum of the birth as well as on the parents' education and socioeconomic status. These studies did not address whether and, if so, how this effect varies according to the mode of conception. This represents an important knowledge gap, given that conceptions through medically assisted reproduction (MAR) have been increasing rapidly in recent decades, exceeding 5% of live births in some European countries. Drawing on nine waves (2009/2010–2017/2018) of the UK Household Longitudinal Study, we use distributed fixed-effects linear regression models to examine changes in women's mental health before, during, and after natural and MAR conceptions. The results show that the mental health of women who conceived naturally improved around the time of conception and then gradually returned to baseline levels; comparatively, the mental health of women who conceived through MAR declined in the year before pregnancy and then gradually recovered. The findings also indicate that women's happiness decreased both two years and one year before an MAR conception and then increased above the baseline in the year of pregnancy. We further show that the deterioration in mental health and subjective well-being before an MAR conception affects both partners, which could be part of a longer process in which the partners potentially suffer from stress related not solely to the MAR treatments themselves but also to the experience of subfertility.",Article,1 , Demography,May 31,0,"
Request full-text",0,1,27
Thomas Hylland Eriksen: Samfunn,['Mette Berg'],,Article,1 , Tidsskrift for Samfunnsforskning,May 24,0,"
Request full-text",0,,0
Call for papers: LGBTI+ population and healthcare context,"['Paolo Valerio', 'Cristiano Scandurra', 'David M. Frost']","Although research on the health of LGBTI+ populations is expanding rapidly, including a focus on social and health policies, the experiences of LGBTI+ people within healthcare contexts needs to be explored in even more in detail. An increasing body of research has demonstrated that LGBTI+ people face health inequalities, which are due to the pernicious effects of social stigma. A more accurate understanding of the quality of care received and perceived by this population represents a fundamental social issue and a central focus for reducing health inequalities. Indeed, many LGBTI+ people still avoid healthcare contexts for fear of discrimination from healthcare providers. On the other hand, many healthcare providers still have little knowledge about the specific health needs of this population. A further issue concerns the structural/institutional stigma embedded within some health organizations due to the existence of laws and regulations that not guarantee full equality for LGBTI+ populations. The focus of this thematic issue is the experience of LGBTI+ people within healthcare contexts. We invite contributions from a plurality of theoretical and methodological perspectives, including but not limited to: clinical and social psychology, sociology, philosophy, jurisprudence, diversity management, organization and HR management. Qualitative, quantitative and/or mixed-method design are welcome, as well as reviews and critical reflections. Manuscripts focused on the experiences of intersectionality (e.g., intersections of race, ethnicity, ability, class, migration status, etc. within LGBTI+ populations) and from diverse geographic regions are particularly welcome.",Article,8 , puntOorg International Journal,May 16,0,"
Request full-text",0,0,11
Precarious Care and (Dis)Connections: Adults Working With Separated Child Migrants in England and Their Understandings of Care,"['Sarah Crafter', 'Rachel Rosen', 'Veena Meetoo']","Adult stakeholders who work with separated child migrants (SCMs) face a substantial challenge to their capacity or remit to care amid increasingly hostile immigration environments. This paper explores a diverse range of adult stakeholders' understandings of the care of SCMs, filling an important gap in understanding how care is conceptualized by those working in often complex and contradictory positions. Drawing on the care literature, this study focuses on 15 qualitative semistructured interviews with state and nonstate adult stakeholders in England (e.g., social work, law, police, and NGO workers). We argue that stringent immigration practices, policies, and bureaucratic and structural challenges undoubtedly present personal tensions and professional constraints for those whose role is meant to foreground “care.” Importantly, when taking into account a range of different perspectives, roles, and responsibilities across professions and sectors, our respondents were constrained in varying ways or had varying room to maneuver within their institutional contexts. Our analysis suggests that amid a hostile immigration environment, care connections with and between SCMs are treated with mistrust and are unstable over space and time. We argue that how care is conceptualized and experienced is mutually constituted by hostile policies and procedures, adult stakeholders' roles within or out-with those systems, and their personal values and perspectives. It is within this space where constraints, enablers, and resistances play out. Care is subjectively experienced, and care relationships are open to potential (dis)connection across space and time.",Article,1 , International Perspectives in Psychology Research Practice Consultation,May 2,0,"
Request full-text",0,0,23
"Rapid systematic review of systematic reviews: what befriending, social support and low intensity psychosocial interventions, delivered remotely, may reduce social isolation and loneliness among older adults and how?","['Elisabeth Boulton', 'Dylan Kneale', 'Claire Stansfield[...]', 'Chris James Todd']","Background : During the COVID-19 pandemic ‘social distancing’ has highlighted the need to minimise loneliness and isolation among older adults (aged 50+). We wanted to know what remotely delivered befriending, social support and low intensity psychosocial interventions may help to alleviate social isolation and loneliness and how they work. Methods : We followed a systematic ‘review of reviews’ approach. Searches of 11 databases from the fields of health, social care, psychology and social science were undertaken during April 2020. Reviews meeting our PICOS criteria were included if they focussed on the evaluation of remote interventions to reduce levels of social isolation or loneliness in adults aged 50+ and were critically appraised using AMSTAR2. Narrative synthesis was used at a review and study level to develop a typology of intervention types and their effectiveness. Intervention Component Analysis (ICA) and Qualitative Comparative Analysis (QCA) were used at a study level to explore the characteristics of successful interventions. Results : We synthesised evidence from five systematic reviews and 18 primary studies. Remote befriending, social support and low intensity psychosocial interventions took the form of: (i) supported video-communication; (ii) online discussion groups and forums; (iii) telephone befriending; (iv) social networking sites; and (v) multi-tool interventions. The majority of studies utilised the first two approaches, and were generally regarded positively by older adults, although with mixed evidence around effectiveness. Focussing on processes and mechanisms, using ICA and QCA, we found that the interventions that were most successful in improving social support: (i) e
… Read more",Article,1 , F 1000  Research,May 1,0,"
Request full-text",1,2,53
Governing Researchers through Public Involvement,"['Aris Komporozos-Athanasiou', 'JONATHAN PAYLOR', 'Christopher Mckevitt']","This paper focuses on recent developments in UK health research policy, which place new pressures on researchers to address issues of accountability and impact through the implementation of patient and public involvement (PPI). We draw on an in-depth interview study with 20 professional researchers, and we analyse their experiences of competing for research funding, focusing on PPI as a process of professional research governance. We unearth dominant professional narratives of scepticism and alternative identifications in their enactment of PPI policy. We argue that such narratives and identifications evidence a resistance to ways in which patient involvement has been institutionalised and to the resulting subject-positions researchers are summoned to take up. We show that the new subjectivities emerging in this landscape of research governance as increasingly disempowered, contradictory and fraught with unresolved tensions over the ethical dimensions of the researchers’ own professional identities.",Article,1 , Journal of Social Policy,Apr 28,0,"
Download",0,1,30
"“It’s being a part of a grand tradition, a grand counter-culture which involves communities”: A qualitative investigation of autistic community connectedness.","['Monique Botha', 'Bridget Dibb', 'David M Frost']","Autistic people report greater comfort socialising and easier communication with each other. Despite autism being stereotypically associated with lack of social motivation, an autistic community has been described briefly in the literature but is not well understood. Autistic community connectedness (ACC) may play a role in promoting wellbeing for autistic people. This qualitative study involved interviewing autistic individuals (N = 20) in-person, via a video-based platform, a text-based platform, or over email to investigate ACC. Critical grounded theory tools were used to collect and analyse the data. There were three elements of ACC: belongingness, social connectedness, and political connectedness. Belongingness referred to the sense of similarity that autistic people experienced with each other. Social connectedness referred to specific friendship participants formed with other autistic people. Political connectedness referred to a connectedness to the political or social equality goals of the autistic community. Participants described the benefits of ACC as being increased self-esteem, a sense of direction, and a sense of community not experienced elsewhere. Lack of connectedness involved ambivalence with an autism identity and/or feelings of internalised stigma. Experiences of ACC may have implications for autistic people’s wellbeing, as well as how they cope with minority stress.",Preprint,,,Apr 26,0,"
Download",1,8,215
"Introduction to Special Section Gender, Intimacy, Equality: (Un)comfortable Bedfellows?","['Katherine Twamley', 'Charlotte Faircloth']",,Article,5 , Sociological Research Online,Apr 19,1,"
Download",1,1,33
Underlying barriers to referral to paediatric palliative care services: knowledge and attitudes of healthcare professionals in a paediatric tertiary care centre in the United Kingdom,"['Katherine Twamley', 'Finella Craig', 'P Kelly[...]', 'Myra Bluebond-Langner']","Referrals to children’s palliative care services typically occur late in the illness trajectory, with many children who would benefit not referred at all. Previous studies report health care professionals’ (HCPs) assessment of various parent-related factors as barriers to referral. We conducted a cross-sectional survey of HCPs working in a paediatric tertiary care hospital in the United Kingdom, with an established paediatric palliative care team, to explore staff perceptions of barriers, knowledge and attitudes, with the aim of developing interventions to increase patient access to palliative care services. Survey respondents evidenced good knowledge of the principles of palliative care in closed questions, but their attitudes expressed in open-text questions and reported reasons to refer to a palliative care service demonstrated an association of palliative care with death and dying. We suggest that the association of palliative care with end of life may be a modifiable factor relevant to late and non-referral and deserving of further investigation and attention in education and training.",Article,,,,1,"
Download",37,18,25
‘She has mellowed me into the idea of SPL’: unpacking relational resources in UK couples’ discussions of Shared Parental Leave take-up,['Katherine Twamley'],"This article undertakes an in-depth examination into how two couples negotiate the sharing of parental leave, to understand how ‘relational resources’ may be drawn on in transforming gendered practices. The couples are selected from a longitudinal study of 42 first-time parents taking various combinations of leave. Drawing on a ‘listening guide’ approach, I analyse the interactions observed in couple interviews with a couple that shares, and another couple that does not share leave. I show that in trying to convince their partners to take leave, both women draw on gendered scripts, either in how the interaction is managed, or by the discourses that are drawn on. Moreover, fathers’ work context strongly mediates negotiations, as all participants judge this to trump other considerations regarding leave, reinforcing men’s attachment to the workplace. More research is needed to understand how these process shape divisions of paid and unpaid work in the long term.",Article,0 , Families Relationships and Societies,,0,"
Download",3,1,23
Introduction to special issue: Relationality in family and intimate practices,"['Katherine Twamley', 'Andrea Doucet', 'Eva-Maria Schmidt']","This special issue of Families, Relationships and Societies brings together a selection of studies that reflect the myriad approaches to mobilising relationality in family and relationship research. In this short introduction, we reflect on the theoretical, methodological and empirical scholarship about relationality, with a particular focus on families, intimacy and gender research. To cite this article: Twamley, K., Doucet, A. and Schmidt, E. (2021) Introduction to special issue: relationality in family and intimate practices, Families, Relationships and Societies, vol 00, no 00, 1–8, DOI: 10.1332/204674321X16111601166128",Article,1 , Families Relationships and Societies,Apr 19,0,"
Download",1,4,130
"‘Er, not the best time’: methodological and ethical challenges of researching family life during a pandemic","['Charlotte Faircloth', 'Katherine Twamley', 'Humera Iqbal']",,Article,1 , Families Relationships and Societies,,0,"
Request full-text",1,0,13
Housing tenure and family formation in contemporary Britain,"['Michael Murphy', 'Oriel Sullivan']",,Article,5 , European Sociological Review,Apr 8,0,"
Request full-text",73,36,14
Computational Simulation Is a Vital Resource for Navigating the COVID-19 Pandemic,"['Andrew Page', 'Saikou Y. Diallo', 'Wesley J. Wildman[...]', 'David Voas']","Introduction: COVID-19 has prompted the extensive use of computational models to understand the trajectory of the pandemic. This article surveys the kinds of dynamic simulation models that have been used as decision support tools and to forecast the potential impacts of nonpharmaceutical interventions (NPIs). We developed the Values in Viral Dispersion model, which emphasizes the role of human factors and social networks in viral spread and presents scenarios to guide policy responses. Methods: An agent-based model of COVID-19 was developed with individual agents able to move between 3 states (susceptible, infectious, or recovered), with each agent placed in 1 of 7 social network types and assigned a propensity to comply with NPIs (quarantine, contact tracing, and physical distancing). A series of policy questions were tested to illustrate the impact of social networks and NPI compliance on viral spread among (1) populations, (2) specific at-risk subgroups, and (3) individual trajectories. Results: Simulation outcomes showed large impacts of physical distancing policies on number of infections, with substantial modification by type of social network and level of compliance. In addition, outcomes on metrics that sought to maximize those never infected (or recovered) and minimize infections and deaths showed significantly different epidemic trajectories by social network type and among higher or lower at-risk age cohorts. Conclusions: Although dynamic simulation models have important limitations, which are discussed, these decision support tools should be a key resource for navigating the ongoing impacts of the COVID-19 pandemic and can help local and national decision makers determine where, when, and how to invest resources.",Article,1 , Simulation in healthcare: journal of the Society for Simulation in Healthcare,Apr 7,0,"
Request full-text",0,0,47
Introduction: Reimagining Migrant Generations,"['Mette Berg', 'Susan Eckstein']","We live in an era of globalization involving large-scale international migration and increasing transnational connectedness that have contributed to the emergence and growth of diaspora communities. In this context, questions of how diaspora migrants adapt to host societies and engage with their homelands are becoming increasingly important economically, politically, socially, and culturally—to diasporic groups themselves, to their homelands, and to the countries where they settle. Yet little is known about internal diversity and stratification within individual diasporas. Our understanding of how pre-migration experiences shape migrants’ adaptation where they resettle and their homeland involvements, as well as their relations to other diaspora members settled elsewhere, remains especially inadequate. This Introduction and the special issue more generally advance the understanding of diasporas and their internal diversity, analytically and descriptively, through a historically grounded conceptual generational frame.",Article,5 , Diaspora A Journal of Transnational Studies,Apr 2,0,"
Request full-text",0,0,1
Cubans in the United States and Spain: The Diaspora Generational Divide,"['Susan Eckstein', 'Mette Berg']","For decades the Miami-based Cuban diaspora successfully represented itself globally as a monolithic bloc and influenced US policy vis-a-vis Cuba. Yet the success glosses over the diversity of the Cuban diaspora, not only in Miami, but in the United States more widely, as well as internationally. The first wave of emigres, who are known as “exiles, “ have for decades campaigned for a watertight embargo against Cuba and have on principle refused to visit their homeland. By contrast, more recent Cuban emigres, who have left the island since the economic crisis of the 1990s and who are less affluent and have less political clout, have forged cross-border transnational links with kin and friends on the island. In this article, building on Mannheim’s thesis about the long-lasting impact that early-life experiences may have, we show that diasporic Cubans who left Cuba with shared experiences and then settled in the United States or Spain adapted similarly, and relate to Cuba in similar ways, and differently from Cubans who emigrated at other points in time with different pre-migration lived experiences. Specifically, we compare and contrast two historically grounded generations in the United States and in Spain in terms of labor market insertion, political incorporation, and linguistic and cultural acculturation in the two host countries. We thereby illustrate the explanatory power of our historically grounded thesis of diasporic generation formations that we elucidated in the Introduction. The article shows how historically grounded pre-migration experiences continue to shape and mold the ways in which immigrants relate to their homeland from abroad, in ways that neither the assimilationist nor the transnational framework can account for. The arti
… Read more",Article,5 , Diaspora A Journal of Transnational Studies,,0,"
Request full-text",0,,0
Early life mental health and problematic drinking in mid-adulthood: evidence from two British birth cohorts,"['Ke Ning', 'Praveetha Patalay', 'Jennifer L Maggs', 'George B. Ploubidis']","Purpose Accumulating evidence suggests that externalising problems are consistently associated with alcohol use behaviours, but findings are inconsistent regarding the role of internalising problems. We investigate whether externalising and internalising problems are associated with problematic drinking in mid-adulthood, and whether potential associations are modified by age, sex and cohort. Methods The National Child Development Study (NCDS58, n = 17,633) and 1970 British Cohort Study (BCS70, n = 17,568) recruited new-borns in Great Britain in a single week in 1958 and 1970. Mental health was assessed with the Rutter Behaviour Questionnaire at ages 7, 11, and 16 in NCDS58 and ages 5, 10 and 16 in BCS70. Problematic drinking was measured with the CAGE questionnaire at age 33 in NCDS58 and age 34 in BCS70, and the AUDIT scale at age 44/45 in NCDS58 and age 46 in BCS70. Latent scores of externalising and internalising problems were added chronologically into lagged logistic regression models. Results Externalising and internalising problems were associated in opposite directions with problematic drinking in mid-adulthood. Externalising was a risk factor (OR [95% CI] ranging from 1.06 [1.03, 1.10] to 1.11 [1.07, 1.15] for different ages), and internalising was a protective factor (OR [95% CI] ranging from 0.95 [0.92, 0.99] to 0.90 [0.86, 0.94] for different ages). Associations between early life mental health and mid-adulthood problematic drinking did not differ by developmental timing but were stronger in males. Conclusion Our study provides new insights on links of externalising and internalising difficulties with alcohol use and has implications for public policy in the UK.",Article,1 , Social Psychiatry and Psychiatric Epidemiology,Mar 28,1,"
Download",2,2,38
3. Consequences of Unequal Legal Recognition: Same-Sex Couples’ Experiences of Stress Prior to Obergefell v. Hodges,"['Eli Alston-Stepnitz', 'David M Frost', 'Allen Leblanc']",,Chapter,,,Mar 24,0,"
Request full-text",0,0,5
Engaging Community: Undergraduate student involvement in research as participatory method,"['Kate Luxion', 'M Svensson', 'D Frost']","Within the context of low-resource projects, both limited on time and resources, it can be difficult to incorporate equitable research methods, such as community-based participatory research. For LBGTQ+ research, there are similar barriers, with the need for health research projects that support community-led projects and centre LGBTQ+ voices through their methods. This presentation frames research methods as a social justice issue, addressing the value of community members as academic researchers; it seeks to highlight additional ways in which community involvement increases trust in both research processes and outcomes. The included examples are sub-projects and methods that are part of two distinct LGBTQ+/community-led PhD projects using either a multi-study or mixed methods approach; as such the discussion is focused on their use of qualitative methods. Coming from a social psychology perspective, themes are related to plurisexual emerging adults’ parenthood desires and plans and a biomedical study on LGBTQ+ pregnancy and parenthood, with recommendations that are transferable to other health topics. Focusing on the primary example, the presentation discusses the benefits of engaging LGBTQ+ community members assist on data processing and meaning-making while building qualitative research skills. A case study based on this postgraduate-undergraduate mentoring scheme, proposes a purposeful approach to encouraging community-led research as part of capacity building efforts for undergraduates, within and beyond academia. Information to be covered, in addition to the case study, includes how participant trust was fostered through protocols, methods, and the analysis process - with further examples pending.",Conference Paper,1 , BMJ Open,Mar 23,0,"
Download",0,0,20
Fertility and Faith: The Demographic Revolution and the Transformation of World Religions,['David Voas'],,Article,1 , Journal of Church and State,Mar 22,0,"
Request full-text",0,0,31
Global stakeholder perspectives of home birth: a systematic scoping review.,"['Ginny Brunton', 'Samira Wahab', 'Hassan Sheikh', 'Beth Murray-Davis']","Home birth is experienced by people very differently worldwide. These experiences likely differ by the type of stakeholder involved (women, their support persons, birth attendants, policy-makers), the experience itself (low-risk birth, transfer to hospital, previous deliveries), and by the health system within which home birth occurs (e.g. high-resource versus low- and middle-resource countries). Research evidence of stakeholders’ perspectives of home birth could usefully inform personal and policy decisions about choosing and providing home birth, but the current literature is fragmented and its breadth is not fully understood. We conducted a systematic scoping review to understand how the research literature on stakeholders’ perspectives of home birth is characterized in terms of populations, settings and identified issues, and what potential gaps exist in the research evidence. A range of electronic, web-based and key informant sources of evidence were searched. Located references were assessed, data extracted and analysed using robust methods. Our analysis included 387 full reports. Findings from 181 reports of studies in high-resource countries suggested that research with fathers, midwives and vulnerable populations and perspectives of freebirth and transfer to hospital could be synthesized, but gaps in primary research exist with respect to family members, policy makers, and those living in rural and remote locations. A further 206 reports of studies in low- and middle-resource countries suggested evidence for syntheses related to fathers and other family members, policy makers and other health care providers, and examination of issues related to emergency transfer to hospital, rural and remote home b
… Read more",Preprint,,,Mar 20,0,"
Download",0,1,57
The cognitive development from childhood to adolescence of low birth weight children born after medical assisted reproduction – a UK longitudinal cohort study,"['Marco Cozzani', 'Siddartha Aradhya', 'Alice Goisis']","Background Previous research has documented that children conceived through medically assisted reproduction (MAR) are at increased risk of poor birth outcomes, such as low birthweight (LBW), which are risk factors for stunted longer-term cognitive development. However, parents who undergo MAR to conceive have, on average, advantaged socioeconomic backgrounds which could compensate for the negative effects of being born LBW. Previous studies have not analysed whether the negative effects of LBW are attenuated among MAR conceived children. Methods We draw on the UK Millennium Cohort Study (sweeps 1–6) which contains a sub-sample of (N = 396) MAR-conceived children. The dependent variable measures cognitive ability at around ages 3, 5, 7, 11 and 14. We examine the cognitive development of four groups of children: MAR-conceived low birthweight (MAR LBW); MAR-conceived non-low birthweight (MAR NLBW); naturally conceived low birthweight (NC LBW); naturally conceived non-low birthweight (NC NLBW). We estimate the two following linear regression models for each sweep: (i) a baseline model to examine the unadjusted association between cognitive development and low birthweight by mode of conception; and (ii) a model adjusted by socio-demographic family characteristics. Results In baseline models, MAR LBW children [age 3: β = 0.021, 95% confidence interval (CI): -0.198, 0.241; age 5: β = 0.21, 95% CI: 0.009, 0.418; age 7: β = 0.163, 95% CI: -0.148, 0.474; age 11: β = 0.003, 95% CI: -0.318, 0.325; age 14: β = 0.156, 95% CI: -0.205, 0.517], on average perform similarly in cognitive ability relative to NC NLBW at all ages, and display higher cognitive scores than NC LBW children until a
… Read more",Article,1 , International Journal of Epidemiology,Mar 12,1,"
Download",2,3,30
Feasibility study of hospital antimicrobial stewardship analytics using electronic health records,"['P F Dutey-Magni', 'M J Gill', 'David McNulty[...]', 'Chris Fuller']","Background Hospital antimicrobial stewardship (AMS) programmes are multidisciplinary initiatives to optimize antimicrobial use. Most hospitals depend on time-consuming manual audits to monitor clinicians’ prescribing. But much of the information needed could be sourced from electronic health records (EHRs). Objectives To develop an informatics methodology to analyse characteristics of hospital AMS practice using routine electronic prescribing and laboratory records. Methods Feasibility study using electronic prescribing, laboratory and clinical coding records from adult patients admitted to six specialities at Queen Elizabeth Hospital, Birmingham, UK (September 2017–August 2018). The study involved: (i) a review of AMS standards of care; (ii) their translation into concepts measurable from commonly available EHRs; and (iii) a pilot application in an EHR cohort study (n = 61679 admissions). Results We developed data modelling methods to characterize antimicrobial use (antimicrobial therapy episode linkage methods, therapy table, therapy changes). Prescriptions were linked into antimicrobial therapy episodes (mean 2.4 prescriptions/episode; mean length of therapy 5.8 days), enabling several actionable findings. For example, 22% of therapy episodes for low-severity community-acquired pneumonia were congruent with prescribing guidelines, with a tendency to use broader-spectrum antibiotics. Analysis of therapy changes revealed IV to oral therapy switching was delayed by an average 3.6 days (95% CI: 3.4–3.7). Microbial cultures were performed prior to treatment initiation in just 22% of antibacterial prescriptions. The proposed methods enabled fine-grained monitoring of
… Read more",Article,,,Mar 11,1,"
Download",2,3,55
"Minority stress, distress, and suicide attempts in three cohorts of sexual minority adults: A U.S. probability sample","['Ilan H Meyer', 'Stephen Thomas Russell', 'Phillip L. Hammack[...]', 'Bianca D.M. Wilson']","During the past 50 years, there have been marked improvement in the social and legal environment of sexual minorities in the United States. Minority stress theory predicts that health of sexual minorities is predicated on the social environment. As the social environment improves, exposure to stress would decline and health outcomes would improve. We assessed how stress, identity, connectedness with the LGBT community, and psychological distress and suicide behavior varied across three distinct cohorts of sexual minority people in the United States. Using a national probability sample recruited in 2016 and 2017, we assessed three a priori defined cohorts of sexual minorities we labeled the pride (born 1956-1963), visibility (born 1974-1981), and equality (born 1990-1997) cohorts. We found significant and impressive cohort differences in coming out milestones, with members of the younger cohort coming out much earlier than members of the two older cohorts. But we found no signs that the improved social environment attenuated their exposure to minority stressors-both distal stressors, such as violence and discrimination, and proximal stressors, such as internalized homophobia and expectations of rejection. Psychological distress and suicide behavior also were not improved, and indeed were worse for the younger than the older cohorts. These findings suggest that changes in the social environment had limited impact on stress processes and mental health for sexual minority people. They speak to the endurance of cultural ideologies such as homophobia and heterosexism and accompanying rejection of and violence toward sexual minorities.",Article,1 , PLoS ONE,Mar 6,1,"
Download",16,17,232
"The Dawkins effect? Celebrity scientists, (non)religious publics and changed attitudes to evolution","['Amy Unsworth', 'David Voas']","The role of science popularization remains relatively under-explored in research on contemporary public acceptance of evolution. In this study, we analyse national survey data to interrogate the role Britain’s best-known celebrity scientists David Attenborough, Brian Cox, Richard Dawkins and Stephen Hawking may have played in changing public views of evolution, as well as the role of two creationists: Ken Ham and Harun Yahya. We investigate how well known these public figures are, what their views of religion are perceived to be and, drawing on social identity theory, whether they exert different effects on attitudinal change to evolution among different religious and non-religious publics. Binary logistic regression analysis shows that among Muslim and Pentecostal Christian publics, those familiar with Dawkins as both a scientist and as someone who holds negative views of religion are more likely to have become less accepting of evolution. Conversely, among non-religious publics, Dawkins was the only celebrity scientist associated with higher odds of becoming more accepting of evolution. We suggest that engaging certain religious audiences with the science of evolutionary biology may be more effective when their religious identities are not threatened.",Article,1 , Public Understanding of Science,Feb 28,1,"
Download",1,2,55
